tx_count,avg_value,max_value,median_gas_price,unique_receivers,unique_senders,tx_per_day,in_tx_count,out_tx_count,in_out_ratio,self_tx_ratio,max_tx_in_1h,max_tx_in_5min,tx_time_std,zero_value_tx_ratio,high_value_tx_ratio,short_time_repeated_tx
1,4.44e-16,4.44e-16,0.001766308,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
2539,0.006477482013167038,0.336067650846,0.0050550755,163,8,21.576498697460487,51,949,0.05374077976817703,0.0,22,9,23394.904805181595,0.2229224103977944,0.003938558487593541,0.32808192201654196
1,4.44e-16,4.44e-16,0.001769771,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
1,2.96808238034e-07,2.96808238034e-07,0.002241028,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
5,0.0251165,0.0428921,0.002218709,3,2,209.30232558139534,3,2,1.5,0.0,3,1,613.9250768619897,0.0,0.2,0.4
57,0.0002147378736920131,0.005529,0.002432384,15,3,2.41830700831735,2,55,0.03636363636363636,0.0,14,9,125860.36785378314,0.2982456140350877,0.017543859649122806,0.7368421052631579
2,3.525684950505e-07,7.05136989657e-07,0.001753625,2,1,43200.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
2,2.966961523395e-07,5.93392303791e-07,0.0017507415,2,1,43200.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
3278,0.0,0.0,0.002865283,240,1,186.13518334255622,0,1000,0.0,0.0,12,5,2707.9597635398245,0.3050640634533252,0.0,0.23184868822452714
9390,1.1219789137772119e-06,0.001121978913777212,0.00235003,2,2,4169.558424471672,1,999,0.001001001001001001,0.0,43,13,246.43980941771198,0.10638977635782748,0.00010649627263045793,0.10628328008519702
32549,0.0,0.0,0.156237824,1,1,2830.1997077447636,0,1000,0.0,0.0,93,22,1642.4956115418197,0.030722910074042212,0.0,0.03069218716396817
2,3.664430238585e-07,7.32886047707e-07,0.002487149,2,1,28800.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
