tx_count,avg_value,max_value,median_gas_price,unique_receivers,unique_senders,tx_per_day,in_tx_count,out_tx_count,in_out_ratio,self_tx_ratio,max_tx_in_1h,max_tx_in_5min,tx_time_std,zero_value_tx_ratio,high_value_tx_ratio,short_time_repeated_tx
2,1.4902856521e-05,2.9805613042e-05,1.414553002,2,2,14400.0,1,1,1.0,0.0,2,2,,0.0,0.5,0.0
2,0.047921866591225,0.047953,2.3684324425,2,2,184.6153846153846,1,1,1.0,0.0,2,1,,0.0,0.5,0.0
22,0.008974870325751772,0.04009638,4.1187606475,9,5,0.01979930784919644,8,14,0.5714285714285714,0.0,3,2,16457204.170652375,0.18181818181818182,0.045454545454545456,0.5909090909090909
131,0.1362200758921566,1.89,18.467722347,41,7,0.28592709404764177,11,120,0.09166666666666666,0.0,14,8,1028726.5107684864,0.6106870229007634,0.007633587786259542,0.6870229007633588
2,0.007,0.014,2.0,2,2,327.27272727272725,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
16,0.00201639375,0.02408319,15.6695,2,2,0.0405213892786454,2,14,0.14285714285714285,0.0,3,1,1045922.266065204,0.875,0.0625,0.875
13,0.34863308571647167,0.7054036992244137,0.807443462,3,2,0.9802381476012442,8,5,1.6,0.0,2,1,201236.64528834974,0.0,0.07692307692307693,0.7692307692307693
270,0.19797787171439313,3.734476455005296,2.467709884,17,51,0.3753115288403936,122,148,0.8243243243243243,0.0,19,4,1895896.7719720302,0.14074074074074075,0.011111111111111112,0.937037037037037
56,0.01118429858020218,0.047559103007104905,17.117191692,32,12,0.056686350325417544,17,39,0.4358974358974359,0.0,3,3,3226210.891161925,0.23214285714285715,0.017857142857142856,0.42857142857142855
4,8.3005e-05,0.00025011,0.96678615,2,2,5.33135875601629,2,2,1.0,0.0,2,1,35683.806075025124,0.5,0.25,0.5
18,0.025061533319931887,0.02742543,2.5970217395,2,4,6.398736052137849,9,9,1.0,0.0,3,1,39619.25465047044,0.0,0.05555555555555555,0.8888888888888888
114933,0.002010799469,1.005978788,9.5,2,2,19586.215384615385,2,998,0.002004008016032064,0.0,14,5,603.8651438173334,0.008683319847215334,1.7401442579589847e-05,0.008683319847215334
42,1.1909523809524049e-06,1.4020000000001e-05,0.6,2,2,6.224911999011919,1,41,0.024390243902439025,0.0,4,3,25653.898589474164,0.11904761904761904,0.023809523809523808,0.9523809523809523
4,0.31207728036719035,0.4512678625087865,0.986197453,2,2,0.1035635945197598,3,1,3.0,0.0,2,2,1270851.240912169,0.0,0.25,0.5
5558,0.0,0.0,0.74910634,1,1,95.58724471515585,0,1000,0.0,0.0,4,2,5142.235491050616,0.17992083483267363,0.0,0.17974091399784095
5,6.14211244126624e-05,0.00012361060383,0.547068139,3,2,54.21686746987952,1,4,0.25,0.0,3,2,3650.578036421082,0.4,0.2,0.4
477,3.8198350533059098,153.0,4.88,76,24,0.9185004672199849,55,422,0.13033175355450238,0.0,13,6,390037.50175188313,0.6289308176100629,0.010482180293501049,0.8406708595387841
6,0.7669777196913781,1.5098750481482681,1.8504503855,2,3,30.945558739255013,4,2,2.0,0.0,2,1,4113.895088599124,0.0,0.16666666666666666,0.6666666666666666
103051,1.1421314583584803,130.0,0.6504223315,8,399,14832.224532224533,966,34,28.41176470588235,0.0,71,13,1623.4168605977989,0.00018437472707688425,8.733539703641885e-05,0.009626301540014167
23,0.37591351577853827,2.8361976279515426,1.754681022,9,5,2.3490694507489787,4,19,0.21052631578947367,0.0,4,3,108990.1067622743,0.21739130434782608,0.043478260869565216,0.6086956521739131
28193,0.001,1.0,3.014920999,2,2,3680.6150387119,1,999,0.001001001001001001,0.0,15,4,758.0112117200416,0.035434327669989,3.546979746745646e-05,0.03539885787252155
136,1.8562628442885931,54.24135255301574,0.7988070575,6,30,3.5681750271475736,107,29,3.689655172413793,0.0,17,4,100301.15805044674,0.022058823529411766,0.014705882352941176,0.9558823529411765
2,0.00215402,0.00219602,2.4745173165,2,2,1800.0,1,1,1.0,0.0,2,2,,0.0,0.5,0.0
12,0.0005511833333333333,0.00326493,0.998737165,6,2,0.41390014658963525,2,10,0.2,0.0,2,1,262655.5202547453,0.75,0.08333333333333333,0.5
39,0.5559480936662178,4.632171786211853,3.69057829,2,12,0.13528898507725878,32,7,4.571428571428571,0.0,3,2,2256826.0853716177,0.0,0.02564102564102564,0.9487179487179487
158,0.3293299924167111,3.5,14.947801656,36,16,0.11754276215106871,52,106,0.49056603773584906,0.0,7,3,3171113.9587990344,0.23417721518987342,0.012658227848101266,0.7721518987341772
2,0.053665592475311504,0.053695,2.39962646,2,2,182.27848101265823,1,1,1.0,0.0,2,1,,0.0,0.5,0.0
362,0.08268947141710214,4.915806498420028,23.100000802,99,62,0.25412243921174366,85,278,0.3057553956834532,0.0027624309392265192,6,4,1288524.6543518857,0.23756906077348067,0.011049723756906077,0.7265193370165746
8,0.0077541176952135,0.013,2.1259080415,2,2,17.137756620053555,4,4,1.0,0.0,3,1,9038.821414953863,0.0,0.125,0.75
124,0.008799974362946213,0.18920372,0.5201257895,30,6,0.37025348346404313,9,115,0.0782608695652174,0.0,8,4,2450180.7257805867,0.4274193548387097,0.016129032258064516,0.7580645161290323
3,0.0165,0.0495,1.04656998,2,2,23.52941176470588,1,2,0.5,0.0,1,1,1781.9090885900998,0.6666666666666666,0.3333333333333333,0.3333333333333333
2,0.007,0.014,2.0,2,2,369.2307692307692,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
3311,2.1989308298e-11,2.2199277e-11,3.517906165,2,1,63.18534814068754,0,1000,0.0,0.0,10,4,7937.570795913327,0.0,0.0030202355783751134,0.3014195107218363
2,0.0,0.0,1.107429298,1,1,187.01298701298703,0,2,0.0,0.0,2,1,,1.0,0.0,0.5
103454,5.60273884464e-10,2.98023223883e-07,2.0441527785,1,1,13698.736551724138,0,1000,0.0,0.0,14,6,730.2827626298982,0.0,1.933226361474665e-05,0.009656465675565952
141006,0.0,0.0,1.2082023025,6,1,21921.3438991212,0,1000,0.0,0.0,24,11,838.1655310697914,0.007091896798717785,0.0,0.007049345417925478
678987,3.830565882338499,600.0,2.7837814815,216,120,1036181.9415006359,349,651,0.5360983102918587,0.0,105,13,62.05482710553757,0.0007069354788825118,1.4727822476718994e-05,0.0011546612821747692
2,0.002713855,0.00542771,1.4888477415,2,2,1107.6923076923078,1,1,1.0,0.0,2,2,,0.5,0.5,0.0
61,0.38052700350370633,21.09082242,1.684063326,19,39,26.464208242950107,43,18,2.388888888888889,0.0,6,3,6622.361698653783,0.0,0.01639344262295082,0.6885245901639344
2,0.0,0.0,0.7767,1,1,1.682832768493631,0,2,0.0,0.0,1,1,,1.0,0.0,0.5
5,0.00042,0.0021,1.616777151,2,2,0.16999575010624735,1,4,0.25,0.0,2,1,1246327.2957036607,0.8,0.2,0.6
1,0.003152852396400625,0.003152852396400625,1.803357699,1,1,0.0,1,0,1.0,0.0,1,1,,0.0,0.0,0.0
10,0.03967821846234559,0.14769223104192608,2.0,2,2,0.6286288034225346,5,5,1.0,0.0,4,2,249104.7245637866,0.0,0.1,0.8
11,0.14928119524066283,1.04402473,2.0,9,4,20.82018927444795,3,8,0.375,0.0,9,4,13985.740395131033,0.0,0.09090909090909091,0.18181818181818182
2,0.0029687755714185,0.003,2.0465816175,2,2,184.6153846153846,1,1,1.0,0.0,2,1,,0.0,0.5,0.0
297,0.03527101460152013,2.3,10.0,43,17,0.3244734854755477,134,271,0.4944649446494465,0.36363636363636365,36,8,865854.2998058292,0.7272727272727273,0.010101010101010102,0.8518518518518519
2,0.0108917628021115,0.0109,9.3922475185,2,2,2.069857697283312,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
40903,8.147068222e-12,1.6730626e-11,0.9186410825,2,1,9992.250534387405,40,1000,0.04,0.0009779233797032002,23,5,371.75085271197867,0.0,0.00024448084492580005,0.024399188323594848
739,0.3444238781414237,12.0,25.0,108,11,0.47746654856630216,34,714,0.047619047619047616,0.012178619756427604,9,4,532867.3708175439,0.7929634641407307,0.010825439783491205,0.8538565629228687
2,0.009,0.018,2.6261592445,2,2,184.6153846153846,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
40,0.00105,0.042,13.5720905005,2,3,0.045343997989749425,2,38,0.05263157894736842,0.0,2,1,1160919.401581364,0.975,0.025,0.95
88,0.0841383085325037,0.2393,3.3611342035,2,8,4.004575935886335,44,44,1.0,0.0,4,2,63487.05372573733,0.0,0.011363636363636364,0.9772727272727273
25668,0.0,0.0,2.5737952845,139,1,33480.0,0,1000,0.0,0.0,214,180,105.84292001690847,0.03895901511609787,0.0,0.03354371201496026
6,0.7108357727058261,1.8402155595494731,5.1131483,2,4,0.047693489838637027,3,3,1.0,0.0,2,1,2876576.454667736,0.0,0.16666666666666666,0.6666666666666666
2,0.01298563,0.01300663,1.7008849355,2,2,6.483565961278703,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
2,0.011369610423069,0.011390610423069,1.2235613555,2,2,4.2959427207637235,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
9,0.006752,0.035076,2.0,2,3,0.1286960390219101,3,6,0.5,0.0,2,2,811379.361405185,0.6666666666666666,0.1111111111111111,0.7777777777777778
8,2.23230373622e-05,5.6771729513125e-05,1.0,2,2,0.33388207470611425,4,4,1.0,0.0,2,2,489710.74803456315,0.5,0.125,0.75
5766,0.11318021046569864,9.99989,0.7165017825,126,111,117.09760672430083,268,732,0.366120218579235,0.0,79,44,11191.379762380844,0.05584460631286854,0.001734304543877905,0.1515782171349289
299,0.050355133797676886,1.19,8.138996459,138,7,0.5747985748583829,9,290,0.03103448275862069,0.0,5,3,527171.2013039514,0.5284280936454849,0.010033444816053512,0.5384615384615384
81,0.014441598395135506,0.04478,2.406327912,2,2,4.485429276809131,34,47,0.723404255319149,0.0,3,2,37194.40185286497,0.0,0.012345679012345678,0.9753086419753086
118,0.009649320546607065,0.030439911250399857,0.7673517955,8,5,1.2501637014027556,60,59,1.0169491525423728,0.00847457627118644,6,2,186639.2907513859,0.0,0.01694915254237288,0.9322033898305084
3,6.950357944240334e-05,0.000118949123059712,1.155527095,2,2,360.0,2,1,2.0,0.0,3,1,67.88225099390856,0.3333333333333333,0.3333333333333333,0.3333333333333333
7571065,5.171324085650001,499.52950000000004,2.455984841,471,1,23587913.457377758,0,1000,0.0,0.0,159,20,25.009624246522517,6.260677989160045e-05,1.3208181411730054e-06,6.987127966805199e-05
868,0.09071347007870177,1.5,9.870765381,170,12,5.937461700920888,25,843,0.02965599051008304,0.0,13,7,101560.09436724406,0.4631336405529954,0.0069124423963133645,0.804147465437788
2716,0.023823184413330544,0.3,3.8603593925,137,2,34.19213492772603,20,980,0.02040816326530612,0.0,10,4,20103.790267612676,0.18593519882179677,0.003681885125184094,0.3177466863033873
2,0.0024921808585716483,0.004984361717143297,1.7492479135,2,2,1200.0,1,1,1.0,0.0,2,2,,0.5,0.5,0.0
13766,0.149912938,7.93532,0.5777706835,212,2,2422.939839147334,13,987,0.013171225937183385,0.0,25,19,643.6161322446832,0.039590294929536536,0.000726427429899753,0.05724248147610054
16,0.05347816393631762,0.10114467,2.457865215,9,5,0.208472073428497,8,8,1.0,0.0,2,1,1277578.5250908288,0.0,0.0625,0.4375
21,0.20342861905238094,2.5,4.001207198,8,4,15.95778364116095,4,17,0.23529411764705882,0.0,5,2,14242.577346593005,0.47619047619047616,0.047619047619047616,0.6190476190476191
10,0.0011908517848501397,0.007,5.5445432505,7,3,0.014530935352272255,2,8,0.25,0.0,2,2,10437284.320954181,0.6,0.1,0.1
6,5.031310257804164,15.0972,27.552416601,4,2,0.015787384856243435,1,5,0.2,0.0,2,1,8772790.618304942,0.0,0.16666666666666666,0.3333333333333333
51,0.0014809750637570212,0.005956150172,2.464247822,3,3,0.45552887001051984,18,33,0.5454545454545454,0.0,3,3,904180.0233758978,0.27450980392156865,0.0196078431372549,0.9411764705882353
8,1.333322523925e-05,3.6267126247e-05,1.237057058,2,4,0.36996833430749765,4,4,1.0,0.0,2,2,360470.27781258983,0.0,0.125,0.75
344,3.8450345368515593,16.63508819,6.5649832945,5,36,7.4753492751917285,142,202,0.7029702970297029,0.0,6,3,25592.959663189024,0.20930232558139536,0.011627906976744186,0.9854651162790697
6052,0.16001835488134866,5.5,9.801876991,28,3,41.489076059116684,31,970,0.031958762886597936,0.00016523463317911433,19,5,49307.06513958929,0.09236615994712492,0.0016523463317911435,0.16060806345009915
118,8.655613952030789,50.0,14.3235733775,20,9,0.18238581512355373,46,72,0.6388888888888888,0.0,4,2,1157548.130354443,0.2796610169491525,0.0,0.8305084745762712
1,0.0,0.0,1.005909326,1,1,0.0,0,1,0.0,0.0,1,1,,1.0,0.0,0.0
539,0.956364099529607,21.0,20.903448569,140,97,0.4268367365522428,179,363,0.4931129476584022,0.0055658627087198514,10,4,418099.23420156376,0.49907235621521334,0.011131725417439703,0.7402597402597403
2,0.00548618,0.00550718,2.6750952845,2,2,2.1486123545210387,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
3853,1.3220878756730183,554.0,11.55,177,3,20.232492500771254,9,997,0.009027081243731194,0.0015572281339216196,15,4,56082.23585463261,0.24863742538281858,0.0025953802232026994,0.21359979236958215
75,0.3639724898254597,4.352818545627774,2.662064205,17,7,0.4575600356896828,19,56,0.3392857142857143,0.0,4,4,1177316.448776099,0.18666666666666668,0.013333333333333334,0.7733333333333333
14,0.11962879057134149,0.2858856832019419,1.644755594,3,3,0.052489529432410094,7,7,1.0,0.0,3,2,5123088.659974927,0.07142857142857142,0.07142857142857142,0.7857142857142857
937,0.21225399004276144,4.861696437346425,11.827706697,2,16,1.145527342622433,492,445,1.1056179775280899,0.0,6,3,217320.94948646284,0.0,0.010672358591248666,0.9978655282817502
2129,2.8828115612119e-05,0.000137411632843,1.011752692,982,1,1151.3294276701217,0,1000,0.0,0.0,32,5,77.37452063630641,0.0,0.004697040864255519,0.008454673555659934
226,0.002686331889929567,0.5,1.1200439405,2,5,9.70744046198635,5,221,0.02262443438914027,0.0,9,2,15709.04947783738,0.9778761061946902,0.01327433628318584,0.9911504424778761
1259,0.06658258802356881,0.9938399858477187,5.563983075,611,45,3.1793074252933953,137,863,0.15874855156431056,0.0,5,2,89389.02278505245,0.012708498808578236,0.007942811755361398,0.3089753772835584
9064,0.014993318653776462,0.015,0.491190005,2,2,630.1373037483344,500,500,1.0,0.0,4,4,1295.8971786751058,0.0,0.0,0.11010591350397175
2,0.038204378197357454,0.038235649682728454,1.8210449785,2,2,182.27848101265823,1,1,1.0,0.0,2,1,,0.0,0.5,0.0
2728,15.169103191143334,179.81091589894518,7.304955878,9,26,16.517010967276445,447,553,0.8083182640144665,0.0,9,5,31107.945463810953,0.10153958944281524,0.0036656891495601175,0.36326979472140764
8,0.011464324012251677,0.02751803807395748,2.017765212,1,8,0.16119778912754495,8,0,8.0,0.0,1,1,695518.7771506553,0.0,0.125,0.875
4,7.018e-05,0.0002,2.0,2,2,5.505639457082776,2,2,1.0,0.0,2,1,35638.67741653722,0.5,0.25,0.5
829,0.02441534617421261,0.5289540556152038,19.301913604,161,31,0.6344039017271283,127,726,0.174931129476584,0.028950542822677925,18,5,318598.17986062204,0.4873341375150784,0.010856453558504222,0.8057901085645356
766,0.00132701112339696,0.05,7.234894443,19,2,9.45831461175155,15,751,0.019973368841544607,0.0,7,2,14378.4743924731,0.9699738903394256,0.010443864229765013,0.9751958224543081
3,0.000638699704172097,0.001916099112516291,18.799621756,3,2,0.007957295845628461,1,2,0.5,0.0,2,1,23030852.529334817,0.6666666666666666,0.3333333333333333,0.0
11,0.37397184079370177,1.9837218783528543,1.696383486,5,7,0.8660564905029032,6,5,1.2,0.0,6,5,292528.53926822246,0.0,0.09090909090909091,0.5454545454545454
22,0.0003306194012969434,0.00309439774819289,4.6812549635,20,2,0.06990053736038096,3,19,0.15789473684210525,0.0,1,1,1497970.8976992273,0.8636363636363636,0.045454545454545456,0.09090909090909091
3,0.004666666666666667,0.014,2.0,3,2,0.06002267523286575,1,2,0.5,0.0,2,2,3053292.7380177616,0.6666666666666666,0.3333333333333333,0.0
47374,0.8573442304160901,61.772851422164024,16.4731138555,2,1,4521.678266056871,0,1000,0.0,0.0,21,7,1915.554434018382,0.020770886984421835,0.00021108624984168532,0.021066407734200192
20,0.00036209107479216214,0.003971773882861182,1.674274811,3,3,0.6664260128287007,2,18,0.1111111111111111,0.0,2,1,222763.45069578793,0.85,0.05,0.85
94,0.44293711951291137,1.0,6.198066155,3,5,0.22554759777478367,47,47,1.0,0.0,2,1,1067895.484899425,0.13829787234042554,0.0,0.9680851063829787
45,0.0426264861098956,0.42123307,22.289921385,13,9,0.03807793065720892,12,33,0.36363636363636365,0.0,3,2,6426051.483972998,0.4666666666666667,0.022222222222222223,0.7111111111111111
306951,0.04064367164695021,14.99989,2.451324887,349,2,1051402.093244529,1,999,0.001001001001001001,0.0,172,23,24.55032329083073,0.0010848637078882297,3.257848972637326e-05,0.0021208596811868995
1,0.13,0.13,1.78847795,1,1,0.0,1,0,1.0,0.0,1,1,,0.0,0.0,0.0
27,0.2226157553654593,2.0,27.637755098,12,4,0.04291660733622314,5,22,0.22727272727272727,0.0,4,2,3270656.2992834426,0.7037037037037037,0.037037037037037035,0.5555555555555556
131,0.32385241824554567,1.1990544963868266,10.560849978,3,14,0.2795734430127536,67,64,1.046875,0.0,4,2,559175.5029493326,0.08396946564885496,0.015267175572519083,0.9770992366412213
157,0.0005363294966983374,0.02175496058424155,2.431774553,5,5,2.4549630257028374,38,119,0.31932773109243695,0.0,12,6,277816.24080862914,0.6751592356687898,0.012738853503184714,0.9681528662420382
1457,0.0,0.0,0.576488825,1,1,180.25361696278225,1000,0,1000.0,0.0,9,2,325.2694787972635,0.6863417982155113,0.0,0.6856554564172959
24,0.01077561024165135,0.05581126034865221,2.388623645,3,2,1.85774490410252,16,8,2.0,0.0,2,1,52226.41396311488,0.0,0.041666666666666664,0.875
2,0.0109832107975568,0.0110042107975568,2.0,2,2,4.264139769025762,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
14359,0.0,0.0,0.630600041,1,1,15194.708994708995,0,1000,0.0,0.0,62,7,63.37662202631155,0.06964273278083433,0.0,0.06957309004805348
99,0.007495372142424242,0.62823078,1.385360127,24,28,12.276743425018516,33,66,0.5,0.0,19,16,21880.35237858922,0.18181818181818182,0.010101010101010102,0.7575757575757576
70,0.0025003752794687385,0.048,8.985900054,4,2,0.14183375283104674,5,65,0.07692307692307693,0.0,2,1,937168.1820974704,0.9,0.014285714285714285,0.9428571428571428
454,0.12332704859375175,2.99939944,9.411632823,4,4,2.402948110346835,380,74,5.135135135135135,0.0,6,2,80942.6877516703,0.0,0.011013215859030838,0.9911894273127754
3,0.001,0.003,1.499316901,3,2,1963.6363636363635,1,2,0.5,0.0,3,3,59.39696961966999,0.6666666666666666,0.3333333333333333,0.0
56,0.0013669495789114393,0.012136796401304549,1.562837516,23,5,0.28593209821824306,8,48,0.16666666666666666,0.0,7,4,1120257.50933581,0.39285714285714285,0.017857142857142856,0.5892857142857143
108,0.1007642571313693,1.40906345,6.0,4,4,0.6659033669396448,6,102,0.058823529411764705,0.0,3,2,126164.17742812747,0.8240740740740741,0.018518518518518517,0.9629629629629629
4,0.00020750842053882,0.00075,2.1273867165,2,2,0.5937777044718884,2,2,1.0,0.0,2,2,335882.7593312881,0.5,0.25,0.5
24545,0.003916347697245227,2.621558,0.560993431,2,3,10263.909861772565,2,998,0.002004008016032064,0.0,20,3,257.8159999287829,0.0,0.00040741495212874313,0.04066001222244856
12372,1.4250944220047537,79.99776,2.0,145,11,487.3077785740466,26,974,0.026694045174537988,0.0,12,9,3045.464749660582,0.07694794697704493,0.0008082767539605561,0.06910766246362754
83,0.5395938726103527,3.658704850275369,22.302055467,7,12,0.072749040482033,42,41,1.024390243902439,0.0,3,2,3342544.979385581,0.0,0.012048192771084338,0.9156626506024096
80,0.2477025669364822,3.058035202806456,1.233650257,18,8,0.29525833566566917,11,69,0.15942028985507245,0.0,10,3,1235736.0681946906,0.325,0.0125,0.775
1221,0.00426605005653039,0.4952514023115183,59.0,3,3,0.7221655651551172,263,985,0.267005076142132,0.2031122031122031,22,5,2611702.2212906047,0.6797706797706797,0.00819000819000819,0.8165438165438166
45,0.5319559689189777,2.4,11.672053743,4,4,0.2562036471063617,15,30,0.5,0.0,3,2,778864.3105676909,0.3333333333333333,0.022222222222222223,0.9111111111111111
2,0.01309621,0.01311721,1.720826108,2,2,8.977556109725686,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
1,0.0,0.0,1.974830377,1,1,0.0,0,1,0.0,0.0,1,1,,1.0,0.0,0.0
22672534,15.617990941139944,8547.67732753,2.412486633,290,205,147864352.17391306,240,760,0.3157894736842105,0.0,274,43,17.555489204611682,2.452306389748936e-05,4.410623003145568e-07,3.1315423322333534e-05
1778,0.2949076514515527,14.0,7.406054139,51,22,3.9736628743622755,51,949,0.05374077976817703,0.0,22,4,98480.56039146136,0.24465691788526434,0.00562429696287964,0.5337457817772778
2845,0.007115173898488861,0.0355,1.4550841195,1,342,131.1546785160902,1000,0,1000.0,0.0,12,3,2383.4070989226298,0.0,0.000351493848857645,0.3511423550087873
2,6.5683656783675e-05,0.00013136731356735,2.8096781425,2,2,800.0,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
15788,0.0,0.0,2.98742009,1,1,646.8761203457635,0,1000,0.0,0.0,8,3,2283.400888802866,0.06333924499619964,0.0,0.06327590575120344
704,0.0002467790163415966,0.15,1.255103641,700,2,179.64912280701753,1,703,0.001422475106685633,0.0,16,2,231.44946268430562,0.0,0.011363636363636364,0.005681818181818182
10800,0.0,0.0,1.49437269,500,1,772.977593987952,0,1000,0.0,0.0,3,3,1108.697701622748,0.09259259259259259,0.0,0.046296296296296294
2,6.944e-05,0.00013888,1.307878244,2,2,153.1914893617021,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
54,0.31816257463148145,9.05627803,34.0,7,8,0.060658670788793626,8,46,0.17391304347826086,0.0,4,3,3696428.4176322203,0.7777777777777778,0.018518518518518517,0.8703703703703703
219,0.0,0.0,4.944393038,2,1,1.561653522485414,0,219,0.0,0.0,2,1,68670.10118456649,1.0,0.0,0.9908675799086758
2,0.010636026659546,0.01070627,3.472287484,2,2,0.33295567527572895,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
159,0.39472591592613726,2.9999392873225412,2.671428142,21,126,1.2589516654056623,135,24,5.625,0.0,132,100,522810.9884355118,0.0,0.012578616352201259,0.8679245283018868
2,0.0035,0.007,6.683563546,2,2,1309.090909090909,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
2,0.00282285,0.00284385,1.7975190505,2,2,28.973843058350102,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
28,0.03436595125941085,0.20903665,2.089813381,4,3,0.6252985366277303,17,11,1.5454545454545454,0.0,3,1,340933.74808574596,0.10714285714285714,0.03571428571428571,0.8571428571428571
9,0.001967102640350323,0.00714944300497242,2.0,4,4,0.023770029367724557,4,5,0.8,0.0,2,2,6117234.285331894,0.5555555555555556,0.1111111111111111,0.5555555555555556
3,8.140000000000334e-06,2.2420000000001e-05,0.985208187,2,2,198.16513761467888,1,2,0.5,0.0,3,2,907.9251070435271,0.0,0.3333333333333333,0.3333333333333333
1,0.0,0.0,1.937906882,1,1,0.0,0,1,0.0,0.0,1,1,,1.0,0.0,0.0
12,0.001656637514319179,0.0058987636218,0.6646125525,3,2,3.3056586448329957,4,8,0.5,0.0,6,3,69388.09309017584,0.3333333333333333,0.08333333333333333,0.75
30,0.22405447391528724,1.187205,7.251245301,11,5,0.09179790012303468,9,21,0.42857142857142855,0.0,2,1,2055317.7239855216,0.03333333333333333,0.03333333333333333,0.6333333333333333
62,0.1199441998979799,1.76837933,10.0,43,8,0.024573257659675656,9,53,0.16981132075471697,0.0,5,2,12759274.97234058,0.6129032258064516,0.016129032258064516,0.3064516129032258
2,0.0112669834207745,0.01130792,2.805043326,2,2,685.7142857142857,1,1,1.0,0.0,2,2,,0.0,0.5,0.0
3,7.370000000000333e-06,2.0110000000001e-05,0.923463024,2,2,245.45454545454544,1,2,0.5,0.0,3,2,729.734198184517,0.0,0.3333333333333333,0.3333333333333333
678,0.0529326515642637,3.81485,2.3892172875,14,6,1.16338760854924,326,353,0.9235127478753541,0.0014749262536873156,9,3,616042.400379152,0.0014749262536873156,0.01032448377581121,0.9793510324483776
52,0.0008917992006289485,0.015,1.915206719,10,4,0.20794235375859693,8,44,0.18181818181818182,0.0,4,2,1260601.3724868414,0.4807692307692308,0.019230769230769232,0.8076923076923077
112,0.3777398495036092,2.7475,6.875,5,29,0.5231865590881606,45,67,0.6716417910447762,0.0,4,2,651330.0105077588,0.2857142857142857,0.017857142857142856,0.9553571428571429
2093,3.5640990377078503e-06,0.002514503436742784,10.980742127,3,2,5.12155955118042,1,999,0.001001001001001001,0.0,9,2,97399.48426383182,0.4768275203057812,0.0009555661729574773,0.47634973721930246
103,0.01221819772258226,0.1671303526106569,2.563552299,5,69,0.7186575755578899,76,27,2.814814814814815,0.0,3,1,268645.24377240124,0.10679611650485436,0.019417475728155338,0.9514563106796117
316,3.9784066095107975,89.1,17.2058621535,44,7,0.22212513215080187,25,291,0.0859106529209622,0.0,17,6,3347057.9218390444,0.7721518987341772,0.012658227848101266,0.8607594936708861
381059,0.6121041957163661,130.0,1.142673566,105,287,48043.581347295425,448,552,0.8115942028985508,0.0,85,14,1077.664480515261,0.0009552326542608887,2.6242655336837602e-05,0.0023487176526469653
4,0.009,0.018,3.1417836575,3,2,0.06226784687298657,2,2,1.0,0.0,2,1,3202070.0715480917,0.5,0.0,0.25
16,0.021833409230518075,0.1123554461747432,1.758244141,8,6,0.40184457823760455,8,8,1.0,0.0,2,2,424898.9297362038,0.0625,0.0625,0.5
17,0.16344695006891152,0.5102877,12.916142515,8,3,0.041258408423187225,5,12,0.4166666666666667,0.0,3,1,6097683.872686612,0.17647058823529413,0.058823529411764705,0.5294117647058824
1,0.0114,0.0114,2.709034164,1,1,0.0,1,0,1.0,0.0,1,1,,0.0,0.0,0.0
11,0.24205677620891508,0.6,1.799795742,2,5,0.18435668362810229,4,7,0.5714285714285714,0.0,2,1,1108791.9583950816,0.0,0.09090909090909091,0.8181818181818182
18,0.15342072121518344,0.69932719,29.8466868675,7,4,0.04514241805919648,5,13,0.38461538461538464,0.0,4,2,5440159.462979717,0.5,0.05555555555555555,0.6111111111111112
13384,0.0003233196892896366,0.04649846813733633,6.713777114,88,3,347.0104429240187,9,991,0.009081735620585268,0.0,13,5,5887.1208632362,0.0740436341900777,0.0006724447101016139,0.06814106395696354
81877,0.40523389952,49.9956,1.99533547,3,1,37998.86554080185,0,1000,0.0,0.0,53,12,311.01545264202355,0.012079094251132797,0.00012213442114391098,0.012176801788047925
2,0.00381873,0.00383973,1.75184558,2,2,2.6519337016574585,1,1,1.0,0.0,1,1,,0.0,0.5,0.0
484786,1.8977780219e-11,2.2199302e-11,0.616185087,1,1,625979.0530846484,0,1000,0.0,0.0,89,13,71.54475426111355,0.00029910104664738666,2.0627658389474942e-05,0.0020607030731085467
23,0.002644286762285867,0.03318172513812888,13.73701523,3,4,0.025011648692061444,4,19,0.21052631578947367,0.0,2,1,9028156.640013896,0.8260869565217391,0.043478260869565216,0.8695652173913043
325850,7.143674161999999e-12,1.6741632e-11,0.7585823745,2,1,132609.0888537192,12,1000,0.012,3.682676077949977e-05,30,7,226.09407453216147,0.0,3.068896731624981e-05,0.0030627589381617307
1196,0.08773832875663404,1.99999586,2.92693925,55,30,6.962720273489236,269,731,0.3679890560875513,0.0,22,7,98680.29963309316,0.006688963210702341,0.008361204013377926,0.790133779264214
